Date,Rn,Rg,RH,Ta,Pa,Tbc,P
2021-09-14 18:30:0,10.210360000000001,76.9976,54.33,24.58333,1005.0914,24.83667,0.0
2021-09-14 19:00:0,-17.61074,26.45058,58.10167,23.87167,1005.15848,24.06666,0.0
2021-09-14 19:30:0,-31.61875,3.329163,62.17,23.241670000000003,1005.15308,23.34667,0.0
2021-09-14 20:00:0,-32.04249,0.0,66.46833000000001,22.59167,1005.1683199999999,22.595,0.0
2021-09-14 20:30:0,-36.36443,0.0,70.04,21.98,1005.1944800000001,21.905,0.0
2021-09-14 21:00:0,-40.992,0.0,71.75999,21.35,1005.44156,21.09167,0.0
2021-09-14 21:30:0,-28.29027,0.0,73.14833,20.976670000000002,1005.5967199999999,20.738329999999998,0.0
2021-09-14 22:00:0,-22.37187,0.0,72.93833000000001,20.968329999999998,1005.5296400000001,20.64167,0.0
2021-09-14 22:30:0,-22.88711,0.03332856,74.25333,20.725,1005.69872,20.21167,0.0
2021-09-14 23:00:0,-19.068820000000002,0.01701161,73.825,20.683329999999998,1005.7524800000001,19.96167,0.0
2021-09-14 23:30:0,-20.38724,0.0,73.915,20.545,1005.7256,19.87333,0.0
2021-09-15 00:00:0,-21.40632,0.07846218,74.32999000000001,20.53666,1005.5672,19.75333,0.0
2021-09-15 00:30:0,-17.31241,0.0,75.15165999999999,20.39333,1005.3444800000001,19.45833,0.0
2021-09-15 01:00:0,-20.04614,0.0,75.28833,20.16,1005.40352,19.38166,0.0
2021-09-15 01:30:0,-24.894000000000002,0.0,74.77833000000001,20.14167,1005.2719999999999,19.45833,0.0
2021-09-15 02:00:0,-22.696920000000002,0.0,77.24166,19.69333,1005.5109199999999,19.35085,0.0
2021-09-15 02:30:0,-45.258,0.0,79.305,19.30667,1005.3525199999999,18.63166,0.0
2021-09-15 03:00:0,-48.95078,0.0,82.275,18.7,1005.0975199999999,17.87,0.0
2021-09-15 03:30:0,-46.58709,0.0,82.14999,18.66667,1005.1350800000001,16.68833,0.0
2021-09-15 04:00:0,-32.45707,0.0,88.65833,17.225,1005.29624,16.285,0.0
2021-09-15 04:30:0,-13.7994,0.42810990000000004,87.34499,17.476670000000002,1005.7497199999999,16.636670000000002,0.0
2021-09-15 05:00:0,-36.20619,0.0,85.87333000000001,17.69,1005.9993199999999,16.7,0.0
2021-09-15 05:30:0,-31.50008,0.0,87.78833,17.24333,1006.01804,16.13833,0.0
2021-09-15 06:00:0,-17.1133,0.0173608,88.78333,17.05,1005.95636,16.558329999999998,0.0
2021-09-15 06:30:0,-16.08888,0.07534597,87.255,17.32,1005.809,16.78833,0.0
2021-09-15 07:00:0,-13.14955,2.146832,86.63667,17.40833,1005.9110000000001,16.86666,0.0
2021-09-15 07:30:0,0.33698249999999996,21.34175,88.035,17.38833,1006.07192,17.12,0.0
2021-09-15 08:00:0,15.32194,38.46753,90.64333,17.36167,1006.45844,17.36167,0.0
2021-09-15 08:30:0,58.63224,88.70600999999999,89.59666,17.98667,1006.8314,18.154239999999998,0.0
2021-09-15 09:00:0,97.63014,136.6639,86.65,19.145,1007.2125199999999,19.32,0.0
2021-09-15 09:30:0,163.2891,231.1357,76.45833,21.03666,1007.3199199999999,21.281670000000002,0.0
2021-09-15 10:00:0,263.7571,345.7764,71.93333,21.93167,1007.64728,22.38,0.0
2021-09-15 10:30:0,411.43,520.3263,67.32166,22.90333,1007.73764,23.53833,0.0
2021-09-15 11:00:0,365.785,454.7868,60.49666,23.975,1007.57432,24.668329999999997,0.0
2021-09-15 11:30:0,253.9134,326.1306,58.573330000000006,24.41333,1007.5080800000001,24.91667,0.0
2021-09-15 12:00:0,496.1421,612.5885,57.821659999999994,24.74333,1007.67704,25.58833,0.0
2021-09-15 12:30:0,435.8105,556.1838,56.09333,25.316670000000002,1007.6958800000001,26.4,0.0
2021-09-15 13:00:0,682.3564,837.9355,53.91666,26.066670000000002,1007.5563199999999,27.31333,0.0
2021-09-15 13:30:0,401.2213,522.5692,54.52166,25.89333,1007.51864,26.865,0.0
2021-09-15 14:00:0,520.1495,665.5145,54.041669999999996,25.99833,1007.5024400000001,27.06833,0.0
2021-09-15 14:30:0,473.8251,615.9033,52.373329999999996,26.355,1007.5532,27.34667,0.0
2021-09-15 15:00:0,329.9367,455.7679,52.73,26.035,1007.6964800000001,26.81833,0.0
2021-09-15 15:30:0,364.6567,500.2563,51.69,25.96333,1007.76896,26.625,0.0
2021-09-15 16:00:0,470.2168,622.177,50.455,26.42,1007.5641199999999,27.24833,0.0
2021-09-15 16:30:0,399.8397,538.3958,51.795,26.565,1007.54528,27.33833,0.0
2021-09-15 17:00:0,276.935,410.4059,53.083330000000004,25.955,1007.71424,26.49,0.0
2021-09-15 17:30:0,191.6042,314.1913,55.503330000000005,25.535,1007.8376,25.93167,0.0
2021-09-15 18:00:0,107.40100000000001,217.2699,59.305,24.648329999999998,1007.9985199999999,24.89,0.0
2021-09-15 18:30:0,24.49693,119.9442,66.31,23.32166,1008.50804,23.488329999999998,0.0
2021-09-15 19:00:0,-41.84002,38.192040000000006,69.655,22.215,1008.80072,22.27796,0.0
2021-09-15 19:30:0,-68.6804,1.242872,77.11166,21.043329999999997,1009.1078,21.09167,0.0
2021-09-15 20:00:0,-67.50061,0.0,83.31333000000001,20.20167,1009.59236,20.205,0.0
2021-09-15 20:30:0,-65.91159,0.0,87.105,19.523329999999998,1009.71884,19.47796,0.0
2021-09-15 21:00:0,-64.20711999999999,0.0,89.42333,18.99667,1010.2716800000001,18.86833,0.0
2021-09-15 21:30:0,-62.122069999999994,0.0,92.03666,18.45167,1010.62856,18.293329999999997,0.0
2021-09-15 22:00:0,-58.84271999999999,0.0,94.33334,17.96,1010.8701199999999,17.601670000000002,0.0
2021-09-15 22:30:0,-49.51595,0.0,96.10833000000001,17.558329999999998,1010.85404,16.985,0.0
2021-09-15 23:00:0,-27.32805,0.0,96.84333000000001,17.476670000000002,1011.06608,16.845,0.0
2021-09-15 23:30:0,-46.21365,0.0,97.17666,17.49333,1011.0767599999999,16.875,0.0
2021-09-16 00:00:0,-25.46334,0.08853693,97.16499,17.475,1011.0904400000001,16.418329999999997,0.0
2021-09-16 00:30:0,-13.60985,0.23367249999999998,97.29333000000001,17.15833,1011.4178,16.33833,0.0
2021-09-16 01:00:0,-10.769,0.640951,97.70333000000001,17.491670000000003,1011.4875199999999,16.44833,0.0
2021-09-16 01:30:0,-10.27323,0.0243049,97.65833,17.57,1011.5250800000001,16.77,0.0
2021-09-16 02:00:0,-8.463683999999999,0.04652619,97.59166,17.738329999999998,1011.36956,17.35333,0.0
2021-09-16 02:30:0,-11.54904,0.0,97.57166,17.651670000000003,1011.15752,17.685,0.0
2021-09-16 03:00:0,-21.2601,0.0,97.4,17.61,1011.06896,17.66166,0.0
2021-09-16 03:30:0,-48.1688,0.0,97.60332,17.295,1010.9884400000001,17.05,0.0
2021-09-16 04:00:0,-28.272090000000002,0.0,97.77833000000001,17.255,1011.0152,16.1322,0.0
2021-09-16 04:30:0,-14.723939999999999,0.0,97.915,16.96333,1011.0826400000001,15.926670000000001,0.0
2021-09-16 05:00:0,-9.349737,0.0,98.05833,16.86666,1010.9436800000001,16.25167,0.0
2021-09-16 05:30:0,-10.196819999999999,0.003472137,98.10999,17.06833,1011.0572,16.68167,0.0
2021-09-16 06:00:0,-16.60425,0.0,97.97666,17.14333,1011.077,16.848329999999997,0.0
2021-09-16 06:30:0,-23.71357,0.0,97.53666,17.07,1011.08504,16.67667,0.0
2021-09-16 07:00:0,-13.609689999999999,2.575288,97.36832,16.95,1011.38588,16.206670000000003,0.0
2021-09-16 07:30:0,11.00105,21.10202,97.53,16.99166,1011.6850400000001,16.325,0.0
2021-09-16 08:00:0,35.664229999999996,47.24545,97.66833000000001,17.24333,1011.8716400000001,17.205,0.0
2021-09-16 08:30:0,44.9039,58.99936999999999,97.27,17.761670000000002,1012.0994,17.968329999999998,0.0
2021-09-16 09:00:0,60.08331999999999,78.97721,95.73833,18.35333,1012.3919599999999,18.543329999999997,0.0
2021-09-16 09:30:0,88.72995,118.9336,92.93333,18.933329999999998,1012.5932,19.26666,0.0
2021-09-16 10:00:0,121.7105,161.16899999999998,88.90666,19.60333,1012.70324,19.96333,0.0
2021-09-16 10:30:0,162.8313,209.2521,83.65666,20.17333,1012.9394,20.63166,0.0
2021-09-16 11:00:0,76.9084,108.1967,83.15,19.968329999999998,1013.3661199999999,20.34667,0.0
2021-09-16 11:30:0,154.9227,199.9832,80.35833000000001,20.265,1013.4064400000001,20.69333,0.0
2021-09-16 12:00:0,365.3695,446.7617,73.76167,21.26,1013.3072,22.08333,0.0
2021-09-16 12:30:0,347.5653,429.9447,68.10333,21.695,1013.06084,22.50167,0.0
2021-09-16 13:00:0,597.0209,744.9562,63.89167,22.555,1012.8250400000001,23.84167,0.0
2021-09-16 13:30:0,579.8009999999999,743.2675,55.79166,23.348329999999997,1012.66268,24.47,0.0
2021-09-16 14:00:0,560.3837,724.3165,55.0,23.31167,1012.6010000000001,24.525,0.0
2021-09-16 14:30:0,555.9026,711.5755,53.185,23.40333,1012.55264,24.495,0.0
2021-09-16 15:00:0,439.901,570.7103,55.011669999999995,22.941670000000002,1012.52312,23.973329999999997,0.0
2021-09-16 15:30:0,381.589,510.1414,54.00166,22.56666,1012.4696,23.39,0.0
2021-09-16 16:00:0,405.11300000000006,561.6213,52.11,22.6,1012.3380800000001,23.351670000000002,0.0
2021-09-16 16:30:0,326.2954,480.4313,53.05,22.39333,1012.1692400000001,23.07333,0.0
2021-09-16 17:00:0,245.0338,390.7191,56.958330000000004,21.83,1012.29356,22.331670000000003,0.0
2021-09-16 17:30:0,162.9435,298.0622,60.458330000000004,21.255,1012.5434,21.665,0.0
2021-09-16 18:00:0,85.3466,209.1044,62.68166,20.85333,1012.7994800000001,21.078329999999998,0.0
2021-09-16 18:30:0,5.445563,115.1905,67.015,20.26333,1012.89548,20.33667,0.0
2021-09-16 19:00:0,-52.82304,41.1018,72.865,19.37833,1012.9928,19.36666,0.0
2021-09-16 19:30:0,-79.57327,1.8198150000000002,78.52,18.19,1013.05196,18.101670000000002,0.0
2021-09-16 20:00:0,-77.13913000000001,0.0,82.01665,17.345,1013.32028,16.986439999999998,0.0
2021-09-16 20:30:0,-72.79409,0.0,86.67,16.37667,1013.5242800000001,15.65,0.0
2021-09-16 21:00:0,-71.05814000000001,0.0,89.02166,16.045,1013.6907199999999,14.63,0.0
2021-09-16 21:30:0,-68.10113,0.0,90.24167,15.856670000000001,1013.921,13.995,0.0
2021-09-16 22:00:0,-68.20257,0.0,90.84999,15.871670000000002,1014.1452800000001,13.98,0.0
2021-09-16 22:30:0,-67.84788,0.0,91.795,15.736670000000002,1014.07304,13.95333,0.0
2021-09-16 23:00:0,-65.1217,0.0,93.43333,15.246670000000002,1013.90396,13.45,0.0
2021-09-16 23:30:0,-63.65518,0.0,92.95999,15.555,1013.83136,12.74667,0.0
2021-09-17 00:00:0,-53.04469,0.0,93.44666,14.948329999999999,1013.7938,12.05,0.0
2021-09-17 00:30:0,-40.8769,0.0,96.43999000000001,13.10167,1013.7293599999999,11.8,0.0
2021-09-17 01:00:0,-43.18925,0.0,97.43166,13.0,1013.5386800000001,11.705,0.0
2021-09-17 01:30:0,-30.370490000000004,0.0,97.755,13.291670000000002,1013.3534,11.47833,0.0
2021-09-17 02:00:0,-20.92526,0.004514386,97.94167,13.316670000000002,1012.86464,11.045,0.0
2021-09-17 02:30:0,-19.99594,0.0,98.06833,12.24167,1012.63088,10.771189999999999,0.0
2021-09-17 03:00:0,-19.8004,0.0,98.23331999999999,12.425,1012.2684800000001,10.86333,0.0
2021-09-17 03:30:0,-15.900279999999999,0.0,98.31834,12.44333,1011.7769599999999,10.51667,0.0
2021-09-17 04:00:0,-17.00018,0.0,98.36,12.535,1011.4386800000001,10.18333,0.0
2021-09-17 04:30:0,-15.79384,0.0,98.38333,12.05667,1011.2265199999999,9.968333,0.0
2021-09-17 05:00:0,-16.61946,0.0,98.43666,11.31833,1011.0682400000001,9.916667,0.0
2021-09-17 05:30:0,-16.85175,0.0,98.46999,11.22667,1010.89616,9.808332,0.0
2021-09-17 06:00:0,-17.10068,0.0,98.515,11.456669999999999,1010.7810800000001,10.11,0.0
2021-09-17 06:30:0,-16.70328,0.0,98.53,11.51333,1010.5592,10.08333,0.0
2021-09-17 07:00:0,-10.53701,3.9515230000000003,98.57166,11.29167,1010.615,10.39667,0.0
2021-09-17 07:30:0,16.00675,32.1301,98.59999,11.16667,1010.82056,10.75,0.0
2021-09-17 08:00:0,63.17428,92.96600000000001,98.59999,11.455,1010.7814400000001,11.48333,0.0
2021-09-17 08:30:0,118.1276,157.8249,98.56333000000001,12.63833,1010.74052,12.71167,0.0
2021-09-17 09:00:0,228.3771,305.008,98.46999,14.368329999999998,1010.55524,14.428329999999999,0.0
2021-09-17 09:30:0,299.8496,409.7122,98.13499,15.856670000000001,1010.6036,16.136670000000002,0.0
2021-09-17 10:00:0,371.3929,503.3718,90.89,17.89,1010.4968,18.37333,0.0
2021-09-17 10:30:0,277.1656,373.3391,77.23331999999999,19.175,1010.44916,20.14,0.0
2021-09-17 11:00:0,296.8222,404.1056,70.16333,19.63166,1010.49464,20.09167,0.0
2021-09-17 11:30:0,512.1965,634.8073,62.68,20.94,1010.3148800000001,21.81167,0.0
2021-09-17 12:00:0,225.4676,309.3729,60.74666,21.16166,1010.2290800000001,21.793329999999997,0.0
2021-09-17 12:30:0,430.1825,545.7197,55.95333,22.066670000000002,1009.6556,22.865,0.0
2021-09-17 13:00:0,423.5593,542.4802,53.44333,22.51333,1009.0218800000001,23.17667,0.0
2021-09-17 13:30:0,406.846,517.8997,51.611670000000004,22.726670000000002,1008.7498400000001,23.62167,0.0
2021-09-17 14:00:0,616.4343,764.5341,48.46333,23.64667,1008.38504,24.65,0.0
2021-09-17 14:30:0,731.8472,894.0596,47.375,24.01,1008.0686,25.29166,0.0
2021-09-17 15:00:0,611.554,762.799,47.065,24.28666,1007.7951199999999,25.433329999999998,0.0
2021-09-17 15:30:0,332.1617,458.2953,47.321659999999994,23.91666,1007.54564,24.45,0.0
2021-09-17 16:00:0,524.701,677.0704,44.39666,24.87333,1007.3445199999999,25.773329999999998,0.0
2021-09-17 16:30:0,175.0673,261.9753,46.568329999999996,24.095,1007.08976,24.76666,0.0
2021-09-17 17:00:0,124.7992,224.4215,53.488330000000005,23.74,1007.0012,24.095,0.0
2021-09-17 17:30:0,175.0399,305.4993,52.23833,24.11,1006.79204,24.46667,0.0
2021-09-17 18:00:0,78.6122,197.1787,52.99,23.776670000000003,1006.6660400000001,23.906670000000002,0.0
2021-09-17 18:30:0,1.296201,105.9449,55.68166,23.11666,1006.82156,23.05667,0.0
2021-09-17 19:00:0,-60.591190000000005,25.912,60.37166,21.80167,1007.07104,21.671670000000002,0.0
2021-09-17 19:30:0,-76.77306999999999,0.1777366,66.94666,20.058329999999998,1007.4818,19.74,0.0
2021-09-17 20:00:0,-72.71632,0.0,71.175,18.91667,1007.67116,18.183329999999998,0.0
2021-09-17 20:30:0,-69.69977,0.0,73.8,18.135,1007.9745199999999,16.865,0.0
2021-09-17 21:00:0,-66.79434,0.0,76.31666,17.50333,1008.3743599999999,15.805,0.0
2021-09-17 21:30:0,-53.03017,0.0,79.81333000000001,16.845,1008.68696,15.31833,0.0
2021-09-17 22:00:0,-50.61781,0.0,81.11166,16.55,1008.7389199999999,15.243329999999998,0.0
2021-09-17 22:30:0,-56.26034,0.0,81.74332,16.36167,1008.80888,14.473329999999999,0.0
2021-09-17 23:00:0,-25.43233,0.02048567,82.70166,15.833329999999998,1008.8978,14.13667,0.0
2021-09-17 23:30:0,-41.31042,0.2423656,83.79,15.725,1008.9640400000001,13.75424,0.0
2021-09-18 00:30:0,-27.76495,0.007300054,86.39833,14.938329999999999,1008.90356,14.0,0.0
2021-09-18 01:00:0,-39.04748,0.1583398,84.32999000000001,15.336670000000002,1008.89276,13.891670000000001,0.0
2021-09-18 01:30:0,-12.503210000000001,0.2392491,85.755,14.971670000000001,1008.8525599999999,13.633329999999999,0.0
2021-09-18 02:00:0,-3.744246,0.8417075999999999,84.69166,15.34167,1008.90356,14.518329999999999,0.0
2021-09-18 02:30:0,-18.56204,0.1072964,85.61832,15.808329999999998,1008.9303199999999,15.035,0.0
2021-09-18 03:00:0,-6.939491,0.4076537,88.60831999999999,16.39333,1009.03304,16.055,0.0
2021-09-18 03:30:0,-7.422994,0.0,93.1,16.645,1008.8684,16.51333,0.7809999999999999
2021-09-18 04:00:0,-11.68011,0.0,96.81333000000001,16.47167,1008.8102,16.3983,1.724
2021-09-18 04:30:0,-17.40321,0.0,97.53833,16.39,1008.60884,16.18983,0.071
2021-09-18 05:00:0,-10.53158,0.0,97.66333,16.21333,1008.5618,15.9322,0.0
2021-09-18 05:30:0,-8.824172,0.0,97.96166,16.171670000000002,1008.4464800000001,16.05333,0.889
2021-09-18 06:00:0,-7.6011869999999995,0.03263872,98.03666,16.3,1008.53,16.058329999999998,0.958
2021-09-18 06:30:0,-9.169458,0.0,97.93999000000001,16.12167,1008.5495599999999,16.135,0.12300000000000001
2021-09-18 07:00:0,-10.560030000000001,0.05486069,97.65833,16.01833,1008.7392800000001,15.945,0.013999999999999999
2021-09-18 07:30:0,-4.9820839999999995,8.206873,97.81166,16.055,1008.8132,16.00667,0.813
2021-09-18 08:00:0,0.4797786,9.885369,97.84834000000001,15.85167,1009.2782,15.91167,0.20800000000000002
2021-09-18 08:30:0,9.835134,16.53629,97.13499,15.733329999999999,1009.7909599999999,15.688329999999999,3.198
2021-09-18 09:00:0,29.8111,61.779419999999995,97.58666,15.611670000000002,1009.60964,15.64833,1.148
2021-09-18 09:30:0,211.2327,265.383,96.98499,16.17667,1009.5363199999999,16.30667,0.024
2021-09-18 10:00:0,108.1311,134.9923,95.785,16.565,1009.83236,16.585,0.024
2021-09-18 10:30:0,190.6194,239.3544,94.75166,17.09167,1009.99004,17.15333,0.0
2021-09-18 11:00:0,174.1538,225.7081,92.66166,17.745,1010.0948,17.89667,0.168
2021-09-18 11:30:0,183.9453,224.2421,91.83666,17.578329999999998,1010.24504,17.69666,0.38299999999999995
2021-09-18 12:00:0,242.3354,295.6478,90.94833,17.29833,1010.1510800000001,17.515,0.134
2021-09-18 12:30:0,186.0031,229.604,90.32833000000001,17.441670000000002,1010.21276,17.575,0.36200000000000004
2021-09-18 13:00:0,187.5739,231.1222,92.72166,17.17,1010.25044,17.42833,0.45399999999999996
2021-09-18 13:30:0,151.9716,188.8353,88.43999000000001,16.406670000000002,1010.2960400000001,16.34915,1.158
2021-09-18 14:00:0,192.035,241.1526,94.55666,16.58333,1010.2826,16.81167,0.036000000000000004
2021-09-18 14:30:0,92.30935,123.6746,95.62333000000001,16.755,1010.42744,16.895,0.54
2021-09-18 15:00:0,255.7367,314.7148,94.52,16.92333,1010.2262,17.06167,0.158
2021-09-18 15:30:0,374.1332,450.80800000000005,91.77333,17.495,1010.1215599999999,17.62,0.287
2021-09-18 16:00:0,161.4239,217.8919,88.68999000000001,17.63833,1010.0544800000001,17.74,0.0
2021-09-18 16:30:0,150.9878,194.0144,88.70833,16.39167,1010.25044,16.43667,0.037000000000000005
2021-09-18 17:00:0,268.1788,343.1466,92.85833000000001,14.651670000000001,1010.5316,14.86,0.08800000000000001
2021-09-18 17:30:0,74.2444,143.5983,90.51167,15.52,1010.6906,15.58833,0.079
2021-09-18 18:00:0,83.95129,140.2764,92.94166,15.196670000000001,1010.6645599999999,15.19,0.29
2021-09-18 18:30:0,77.9727,153.6308,92.105,15.47667,1010.59148,15.401670000000001,0.0
2021-09-18 19:00:0,-63.35825,14.69012,92.93833000000001,15.015,1010.5703599999999,14.795,0.0
2021-09-18 19:30:0,-63.184169999999995,0.8247549999999999,93.71833000000001,14.416670000000002,1011.08,13.8339,0.0
2021-09-18 20:00:0,-24.90129,0.0,94.63833000000001,14.105,1011.4364,13.68,0.318
2021-09-18 20:30:0,-41.4297,0.0,95.48666,13.741670000000001,1011.61316,13.408470000000001,0.024
2021-09-18 21:00:0,-34.41632,0.0,96.40833,13.436670000000001,1011.79844,13.165,0.003
2021-09-18 21:30:0,-53.735659999999996,0.0,96.755,13.22833,1011.8012,12.838330000000001,0.0
2021-09-18 22:00:0,-39.681779999999996,0.0,97.04,13.38667,1011.80384,12.87627,0.0
2021-09-18 22:30:0,-45.36222,0.0,95.29666,13.233329999999999,1011.73136,12.745,0.0
2021-09-18 23:00:0,-49.44715,0.0,94.925,13.09167,1011.61052,12.50833,0.0
2021-09-18 23:30:0,-27.32675,0.0,95.42166,12.98667,1011.9435199999999,12.463330000000001,0.152
2021-09-19 00:00:0,-35.177929999999996,0.0,96.73333000000001,13.06667,1012.10468,12.80847,0.127
2021-09-19 00:30:0,-30.36719,0.0,96.46666,13.246670000000002,1012.02404,12.706669999999999,0.075
2021-09-19 01:00:0,-47.380759999999995,0.0,96.80666,13.465,1011.9327199999999,13.01667,0.008
2021-09-19 01:30:0,-47.52603,0.0,96.72666,13.38667,1011.8226800000001,12.60333,0.0
2021-09-19 02:00:0,-47.49279,0.0,96.99,13.12667,1011.6051199999999,12.45167,0.0
2021-09-19 02:30:0,-38.065870000000004,0.0,96.99,13.01,1011.57284,12.35333,0.0
2021-09-19 03:00:0,-25.95879,0.02361322,96.405,13.516670000000001,1011.7394,12.56949,0.16699999999999998
2021-09-19 03:30:0,-55.4927,0.0,96.035,13.53,1011.7098800000001,12.71167,0.017
2021-09-19 04:00:0,-21.78905,0.4371920999999999,97.42666,12.95167,1011.6293599999999,12.47833,0.0
2021-09-19 04:30:0,-19.81491,0.493098,93.65165999999999,14.848329999999999,1011.74216,14.083329999999998,1.3630000000000002
2021-09-19 05:00:0,-49.23816,0.0,93.12,14.53,1011.8574800000001,13.833329999999998,0.017
2021-09-19 05:30:0,-34.42181,0.0,94.36832,14.81833,1011.98648,13.758329999999999,0.016
2021-09-19 06:00:0,-48.56606,0.0,94.035,15.325,1012.05896,14.059320000000001,0.015
2021-09-19 06:30:0,-30.5165,0.005208608,93.38833000000001,15.343329999999998,1012.247,14.39833,0.019
2021-09-19 07:00:0,-5.396358,1.131987,93.46667,15.356670000000001,1012.44836,14.701670000000002,1.517
2021-09-19 07:30:0,-4.300679,16.998079999999998,93.50999,15.29,1012.7625199999999,14.75,0.11
2021-09-19 08:00:0,25.31407,43.938109999999995,91.71667,15.316670000000002,1013.27816,14.95,0.21
2021-09-19 08:30:0,65.33126999999999,96.46458,91.81499000000001,15.436670000000001,1013.6235199999999,15.211670000000002,0.092
2021-09-19 09:00:0,73.05728,95.37344,91.51833,15.258329999999999,1013.8779199999999,15.065,0.314
2021-09-19 09:30:0,288.8081,385.7913,88.63332,16.645,1013.9177599999999,16.36833,0.016
2021-09-19 10:00:0,323.9809,457.0275,79.255,18.08667,1014.17564,17.808329999999998,0.02
2021-09-19 10:30:0,387.8082,513.9261,68.28166,19.20167,1014.2946800000001,19.04068,0.0
2021-09-19 11:00:0,493.11199999999997,631.5897,64.21166,19.55167,1014.3430400000001,19.58833,0.0
2021-09-19 11:30:0,423.8635,550.7737,62.106669999999994,19.98667,1014.4664,20.24333,0.0
2021-09-19 12:00:0,341.7755,420.4355,61.043330000000005,19.95,1014.5147599999999,20.23,0.0
2021-09-19 12:30:0,375.5438,468.0485,65.35166,19.75666,1014.63812,20.00333,0.0
2021-09-19 13:00:0,564.7402,694.416,60.88,20.5,1014.4664,21.075,0.0
2021-09-19 13:30:0,477.4811,577.2712,61.458330000000004,20.49333,1014.53576,20.953329999999998,0.0
2021-09-19 14:00:0,459.1849,558.9759,64.62167,20.41166,1014.52976,21.15833,0.0
2021-09-19 14:30:0,221.1042,273.4177,70.53666,19.1,1014.87956,19.51833,0.0
2021-09-19 15:00:0,372.2739,457.2285,67.57,19.55667,1014.86276,20.09167,0.0
